"CodeCom";"NomCom";"CodeDep";"AnneeCreationCom";"PopDGF2017";"PopDGF2018";"PopInsee2018";"DF2016";"DF2017";"DF2018";"PF4Taxes2017";"PF4Taxes2018";"RRF2018";"PartDynPop";"MtEcretement"
"86227";"SAINT-LAON";"86";2014;145;142;132;13743;12451;12258;65975;72717;116756;-193;0
"86228";"SAINT-LAURENT-DE-JOURDES";"86";2014;225;226;214;24194;21361;20121;189033;126237;168181;64;1304
"86229";"SAINT-LEGER-DE-MONTBRILLAIS";"86";2014;406;405;374;46208;41746;41682;152094;170734;320692;-64;0
"86230";"SAINT-LEOMER";"86";2014;205;207;186;24018;22484;22472;104989;119661;166439;129;141
"86231";"SAINT-MACOUX";"86";2014;511;506;480;65325;62273;61950;217135;205277;284964;-323;0
"86233";"VALDIVIENNE";"86";2014;2938;2941;2794;217859;192247;186342;2296370;2435834;2235810;251;6156
"86234";"SAINT-MARTIN-L'ARS";"86";2014;443;444;384;51905;47598;47194;237518;273562;341591;64;468
"86235";"SAINT-MAURICE-LA-CLOUERE";"86";2014;1369;1384;1357;155723;138882;140013;535145;638719;1020746;1131;0
"86236";"SAINT-PIERRE-DE-MAILLE";"86";2014;1014;1016;898;136375;128196;128340;499099;575173;856840;144;0
"86237";"SAINT-PIERRE-D'EXIDEUIL";"86";2014;799;784;746;34064;18732;11208;862873;838818;668976;-1040;6484
"86239";"SAINTE-RADEGONDE";"86";2014;175;173;170;19713;18419;18014;99896;140778;126967;-129;276
"86241";"SAINT-REMY-SUR-CREUSE";"86";2014;458;442;402;48030;44918;43325;251936;371085;221891;-1031;562
"86242";"SAINT-ROMAIN";"86";2014;451;443;404;55947;52967;52451;191384;176745;225078;-516;0
"86244";"SAINT-SAUVANT";"86";2014;1437;1403;1309;223792;215589;213020;553871;1012368;749171;-2569;0
"86245";"SENILLE-ST SAUVEUR";"86";2015;1913;1927;1889;189519;190229;191335;1747976;1511526;1327674;1106;0
"86246";"SAINT-SAVIN";"86";2014;984;971;893;136174;122977;119426;702973;789269;1108462;-931;2620
"86247";"SAINT-SAVIOL";"86";2014;562;568;535;22049;14961;12748;437640;422214;382203;395;2608
"86248";"SAINT-SECONDIN";"86";2014;623;629;561;82073;74930;75332;248230;299133;446076;402;0
"86249";"SAIRES";"86";2014;167;153;141;20210;18929;18027;63838;71887;128250;-902;0
"86250";"SAIX";"86";2014;310;313;294;30092;27970;28163;112235;130496;240581;193;0
"86252";"SAMMARCOLLES";"86";2014;683;685;659;72626;58012;58148;293576;327414;477330;136;0
"86253";"SANXAY";"86";2014;621;613;564;80260;76943;76410;265190;488387;371207;-533;0
"86254";"SAULGE";"86";2014;1109;1116;1054;113742;107691;108203;574868;656083;668645;512;0
"86255";"SAVIGNE";"86";2014;1477;1467;1383;170242;161491;160731;796880;755657;876291;-760;0
"86256";"SAVIGNY-LEVESCAULT";"86";2014;1188;1193;1184;104255;90245;90614;530743;1077614;745121;369;0
"86257";"SAVIGNY-SOUS-FAYE";"86";2014;415;417;385;44257;40583;40596;201821;298510;256101;129;116
"86258";"SCORBE-CLAIRVAUX";"86";2014;2378;2349;2315;362746;316380;313559;1442378;1846447;1809439;-2352;469
"86260";"SERIGNY";"86";2014;367;358;323;38064;36199;35203;199411;315117;195650;-580;416
"86261";"SEVRES-ANXAUMONT";"86";2014;2127;2196;2186;260281;235214;240761;1006094;1974433;1324786;5547;0
"86262";"SILLARS";"86";2014;693;686;646;66744;55167;48688;823170;623506;600445;-475;6004
"86263";"SMARVES";"86";2014;2752;2791;2773;271154;255024;258260;1473386;1497118;2081488;3236;0
"86264";"SOMMIERES-DU-CLAIN";"86";2014;838;842;815;92491;83626;83906;268731;366373;650078;280;0
"86265";"SOSSAIS";"86";2014;466;456;448;49193;42406;41415;240709;338577;315979;-645;346
"86266";"SURIN";"86";2014;147;155;124;31763;30970;31455;70718;67371;132054;516;31
"86268";"TERCE";"86";2014;1145;1148;1137;127956;120248;120468;346723;874040;763630;220;0
"86269";"TERNAY";"86";2014;203;200;183;25377;23831;23638;72273;83484;157907;-193;0
"86270";"THOLLET";"86";2014;242;243;165;37054;35172;35059;124706;143232;190093;64;177
"86271";"THURAGEAU";"86";2014;853;846;825;95382;89499;88550;466946;381958;560861;-491;458
"86272";"THURE";"86";2014;3092;3112;3039;356405;330607;325873;2422219;2019436;1761745;1683;6417
"86273";"TRIMOUILLE";"86";2014;1013;1022;915;108802;96534;95885;622717;697542;987050;649;1298
"86274";"TROIS-MOUTIERS";"86";2014;1161;1157;1116;136673;102365;97333;969238;1018078;1301616;-294;4738
"86275";"USSEAU";"86";2014;667;650;640;55978;51297;49943;341944;506151;418306;-1144;210
"86276";"USSON-DU-POITOU";"86";2014;1446;1439;1304;182865;170957;170426;713180;815867;1164434;-531;0
"86277";"VARENNES";"86";2014;358;356;351;39825;36248;35556;204058;167098;273174;-129;563
"86278";"VAUX";"86";2014;866;863;822;110619;103816;103605;323015;389290;422393;-211;0
"86279";"VAUX-SUR-VIENNE";"86";2014;607;593;575;59494;55264;54336;283184;401802;306497;-928;0
"86280";"VELLECHES";"86";2014;412;390;382;34069;30288;28671;206397;314626;224711;-1418;199
"86281";"SAINT-MARTIN-LA-PALLU";"86";2016;5302;5342;5296;545740;578217;581815;2113324;2371569;3312237;3598;0
"86284";"VERNON";"86";2014;699;707;705;70117;66678;67224;320711;322795;737634;546;0
"86285";"VERRIERES";"86";2014;1052;1068;1032;56771;35123;25828;1300708;1002521;1132138;1162;10457
"86286";"VERRUE";"86";2014;462;458;402;53233;45217;44959;170008;195317;271055;-258;0
"86287";"VEZIERES";"86";2014;402;392;373;56324;53506;52861;142970;163588;307586;-645;0
"86288";"VICQ-SUR-GARTEMPE";"86";2014;772;733;643;97164;91121;88446;341375;493333;486723;-2675;0
"86289";"VIGEANT";"86";2014;846;846;737;58661;39271;32038;937105;1049925;1161486;0;7233
"86290";"VILLEDIEU-DU-CLAIN";"86";2014;1624;1632;1622;171200;159641;160259;699235;708571;1230726;618;0
"86291";"VILLEMORT";"86";2014;115;120;112;15614;14608;14930;53637;63593;107338;322;0
"86292";"VILLIERS";"86";2014;902;913;907;50641;46125;46905;398008;442466;570065;780;0
"86293";"VIVONNE";"86";2014;4352;4415;4350;406228;384432;389970;2481186;2509914;3651908;5538;0
"86294";"VOUILLE";"86";2014;3752;3753;3718;429053;400659;400745;1966358;1958603;2990788;86;0
"86295";"VOULEME";"86";2014;439;437;381;55474;53202;53073;192656;178659;248089;-129;0
"86296";"VOULON";"86";2014;472;468;452;50618;45144;44886;178211;211676;317308;-258;0
"86297";"VOUNEUIL-SOUS-BIARD";"86";2014;5688;5812;5802;595439;552264;552087;4757783;4775149;5240498;11266;11443
"86298";"VOUNEUIL-SUR-VIENNE";"86";2014;2187;2233;2174;202608;179574;177116;1761396;1461038;1682473;3706;6164
"86299";"VOUZAILLES";"86";2014;637;632;615;60452;55804;54892;349455;285582;422554;-335;577
"86300";"YVERSAY";"86";2014;462;487;482;31617;32186;33798;216267;247573;211023;1612;0
"87001";"AIXE-SUR-VIENNE";"87";2014;5974;6036;5940;501716;421830;409982;5529348;5578702;6624746;5658;17506
"87002";"AMBAZAC";"87";2014;5804;5821;5713;761574;602881;604426;3519776;3899902;6452770;1545;0
"87003";"ARNAC-LA-POSTE";"87";2014;1129;1121;1010;139514;132368;131783;445575;449599;750778;-585;0
"87004";"AUGNE";"87";2014;152;149;112;30210;28407;28113;77752;77226;158826;-193;101
"87005";"AUREIL";"87";2014;1016;1024;1007;70790;63254;61561;693723;700657;616724;577;2270
"87006";"AZAT-LE-RIZ";"87";2014;327;329;263;46571;43718;43266;190333;190800;260390;129;581
"87007";"BALLEDENT";"87";2014;262;258;208;49027;47094;46836;98954;97507;184036;-258;0
"87008";"BAZEUGE";"87";2014;156;156;136;31260;30023;30023;62373;62264;89773;0;0
"87009";"BEAUMONT-DU-LAC";"87";2014;439;437;161;96943;93667;93383;215453;215309;323173;-129;155
"87011";"BELLAC";"87";2014;4552;4542;4371;764725;710838;708275;3062105;3081485;5033736;-882;1681
"87012";"BERNEUIL";"87";2014;463;459;427;53167;49404;48912;231800;230677;344479;-258;234
"87013";"BERSAC-SUR-RIVALIER";"87";2014;744;757;623;110546;98398;98062;454612;491911;832046;896;1232
"87014";"BESSINES-SUR-GARTEMPE";"87";2014;2982;2986;2877;407981;163864;151507;2873325;3009370;3665578;335;12692
"87015";"BEYNAC";"87";2014;758;762;758;61893;58208;58379;386772;390854;515795;276;105
"87016";"BILLANGES";"87";2014;374;357;304;69643;66894;65798;117692;143539;267498;-1096;0
"87017";"BLANZAC";"87";2014;566;554;521;25377;20271;18557;332961;347310;419608;-787;927
"87018";"BLOND";"87";2014;851;846;721;126441;118418;118067;402018;404396;752063;-351;0
"87019";"BOISSEUIL";"87";2014;2965;2986;2963;200207;166104;159618;2484867;2511916;2630891;1757;8243
"87020";"BONNAC-LA-COTE";"87";2014;1764;1782;1733;145502;135687;136240;1066183;1079645;1213298;1406;853
"87021";"BOSMIE-L'AIGUILLE";"87";2014;2577;2592;2578;115461;88501;80125;2319318;2367286;1978994;1233;9609
"87022";"BREUILAUFA";"87";2014;150;147;141;14890;13659;13466;65142;55034;95867;-193;0
"87023";"BUIS";"87";2014;218;215;195;21697;20422;20229;91969;77772;112211;-193;0
"87024";"BUJALEUF";"87";2014;1006;1011;856;188663;176449;175446;623411;624357;958826;360;1363
"87025";"BURGNAC";"87";2014;835;843;841;61939;57722;58167;431868;440082;447384;561;116
"87027";"BUSSIERE-GALANT";"87";2014;1554;1552;1382;187150;177252;177099;662292;731655;1101884;-153;0
"87028";"BUSSIERE-POITEVINE";"87";2014;1065;1039;883;171011;162308;160427;551998;547857;942367;-1881;0
"87029";"CARS";"87";2014;690;692;637;15015;1358;0;659368;666865;812287;136;1494
"87030";"CHAILLAC-SUR-VIENNE";"87";2014;1274;1269;1258;119658;109796;107654;822147;849611;761235;-372;1770
"87031";"CHALARD";"87";2014;371;374;323;37599;35066;35248;174317;179262;247788;193;11
"87032";"CHALUS";"87";2014;1810;1814;1668;108082;82472;76961;1485087;1525320;1772836;313;5824
"87033";"CHAMBORET";"87";2014;821;833;808;30413;17316;12869;779423;731857;691824;839;5286
"87034";"CHAMPAGNAC-LA-RIVIERE";"87";2014;746;747;581;53732;46264;45222;448595;473016;627471;69;1111
"87035";"CHAMPNETERY";"87";2014;595;589;555;54887;50376;49979;271105;274516;368964;-397;0
"87036";"CHAMPSAC";"87";2014;772;775;686;77270;69501;68676;458754;480209;682317;208;1033
"87037";"CHAPELLE-MONTBRANDEIX";"87";2014;308;308;256;26037;21931;20899;210790;217416;256851;0;1032
"87038";"CHAPTELAT";"87";2014;2088;2124;2106;178431;167295;170176;1116412;1286009;1410267;2881;0
"87039";"CHATEAU-CHERVIX";"87";2014;938;941;808;164744;159164;159378;327142;336667;575977;214;0
"87040";"CHATEAUNEUF-LA-FORET";"87";2014;1805;1752;1624;122590;101142;93017;1347482;1339670;1750129;-4132;3993
"87041";"CHATEAUPONSAC";"87";2014;2371;2352;2071;395395;374166;372625;1092741;1091883;2347996;-1541;0
"87042";"CHATENET-EN-DOGNON";"87";2014;462;444;409;50842;47316;46156;214221;216171;328423;-1160;0
"87043";"CHEISSOUX";"87";2014;250;246;183;47646;45759;45501;96929;94028;259950;-258;0
"87044";"CHERONNAC";"87";2014;407;408;344;59364;56362;55661;239856;252222;263974;64;765
"87045";"CIEUX";"87";2014;1053;1094;987;152273;145317;148305;513866;519323;792362;2988;0
"87046";"COGNAC-LA-FORET";"87";2014;1319;1330;1227;141208;137427;138252;585459;558931;842569;825;0
"87047";"COMPREIGNAC";"87";2014;1954;1959;1840;195550;161248;161644;789409;890865;1380619;396;0
"87048";"CONDAT-SUR-VIENNE";"87";2014;5091;5201;5174;488694;450063;451704;4024824;4077750;3948414;9863;8222
"87049";"COUSSAC-BONNEVAL";"87";2014;1497;1500;1352;228473;216568;216777;830647;840257;1117462;229;20
"87050";"COUZEIX";"87";2014;9237;9292;9236;665624;582693;572269;7927155;7865761;8085293;5275;15699
"87051";"CROISILLE-SUR-BRIANCE";"87";2014;869;844;704;187638;182652;180900;345889;345760;564174;-1752;0
"87052";"CROIX-SUR-GARTEMPE";"87";2014;232;234;190;31567;30176;30099;121699;119562;124569;129;206
"87053";"CROMAC";"87";2014;358;353;257;67931;65973;65651;148712;150271;219285;-322;0
"87054";"CUSSAC";"87";2014;1448;1450;1303;178082;166014;166166;630253;665496;1267049;152;0
"87055";"DARNAC";"87";2014;515;509;394;97348;94492;94104;205175;203922;289301;-388;0
"87056";"DINSAC";"87";2014;301;303;274;49502;47941;48070;126342;126650;139200;129;0
"87057";"DOMPIERRE-LES-EGLISES";"87";2014;541;530;396;100716;96951;96235;199940;199588;430666;-716;0
"87058";"DOMPS";"87";2014;157;158;125;46617;44102;43659;105904;105630;235522;64;507
"87059";"DORAT";"87";2014;1869;1857;1772;238341;219719;217656;1154828;1137150;1595910;-943;1120
"87060";"DOURNAZAC";"87";2014;797;805;658;104954;98622;98968;416635;429288;604394;557;211
"87061";"DROUX";"87";2014;472;464;376;64737;61142;60626;219148;218939;305587;-516;0
"87062";"EYBOULEUF";"87";2014;449;444;434;44533;42629;42307;179754;183917;238699;-322;0
"87063";"EYJEAUX";"87";2014;1315;1336;1305;119297;112230;113332;750184;773711;820161;1576;474
"87064";"EYMOUTIERS";"87";2014;2260;2255;2081;384274;357537;355739;1435852;1443654;2645164;-403;1395
"87065";"FEYTIAT";"87";2014;6301;6309;6249;251196;137192;98869;7772418;7857646;6803998;734;39057
"87066";"FLAVIGNAC";"87";2014;1111;1114;1063;111235;103541;103760;557958;573661;888572;219;0
"87067";"FOLLES";"87";2014;610;617;520;85987;74501;74968;233281;268310;402901;467;0
"87068";"FROMENTAL";"87";2014;591;600;555;74810;68211;68809;235387;259267;454828;598;0
"87069";"GAJOUBERT";"87";2014;191;188;157;40815;38784;38591;88978;88159;158357;-193;0
"87070";"GENEYTOUSE";"87";2014;939;965;923;98523;95108;96968;426989;439504;532965;1860;0
"87071";"GLANDON";"87";2014;846;836;812;63926;55469;53447;524387;529132;761668;-700;1322
"87072";"GLANGES";"87";2014;559;558;524;73305;69405;69339;212650;213427;380781;-66;0
"87073";"GORRE";"87";2014;445;452;409;45049;41217;41318;230721;220392;292223;451;350
"87074";"GRANDS-CHEZEAUX";"87";2014;295;299;248;42606;40142;40113;156435;157833;188764;258;287
"87075";"ISLE";"87";2014;7950;7934;7841;892571;814040;799621;6660307;6710148;6698681;-1507;12912
"87076";"JABREILLES-LES-BORDES";"87";2014;323;320;259;63440;60658;60465;83177;101107;261156;-193;0
"87077";"JANAILHAC";"87";2014;553;569;542;62340;59214;60268;236737;245046;408087;1054;0
"87078";"JAVERDAT";"87";2014;767;774;735;55883;50247;50168;423410;443973;483171;484;563
"87079";"JONCHERE-SAINT-MAURICE";"87";2014;886;882;827;145856;116870;116588;337705;393872;980255;-282;0
"87080";"JOUAC";"87";2014;257;254;195;23294;21369;21176;110323;111793;205891;-193;0
"87081";"JOURGNAC";"87";2014;1112;1127;1115;84722;79810;80908;570599;580576;585111;1098;0
"87082";"LADIGNAC-LE-LONG";"87";2014;1310;1321;1171;192570;183608;184432;655430;658570;903168;824;0
"87083";"LAURIERE";"87";2014;686;683;581;119599;105747;105544;253253;292629;650180;-203;0
"87084";"LAVIGNAC";"87";2014;165;164;154;23300;22345;22281;65518;70086;88790;-64;0
"87085";"LIMOGES";"87";2014;138711;137982;136059;21645066;19981590;19818015;135072850;135972552;161612838;-91076;72499
"87086";"LINARDS";"87";2014;1202;1197;1135;201775;191249;190880;459025;456095;945341;-369;0
"87087";"LUSSAC-LES-EGLISES";"87";2014;634;646;537;98547;94551;95358;301774;302572;534274;807;0
"87088";"MAGNAC-BOURG";"87";2014;1167;1156;1116;78036;65072;62975;719793;731312;979581;-808;1289
"87089";"MAGNAC-LAVAL";"87";2014;2089;2078;1901;256414;238675;237797;1077543;1081934;1900605;-878;0
"87090";"MAILHAC-SUR-BENAIZE";"87";2014;357;349;296;55639;53125;52609;134237;133092;294273;-516;0
"87091";"MAISONNAIS-SUR-TARDOIRE";"87";2014;548;551;410;76729;71516;71713;257433;275400;482043;197;0
"87092";"MARVAL";"87";2014;832;839;568;137866;132613;133103;329689;354803;537298;490;0
"87093";"MASLEON";"87";2014;316;312;290;33999;31135;30877;132557;132284;274010;-258;0
"87094";"MEILHAC";"87";2014;546;556;544;48607;45679;46335;235807;251192;386122;656;0
"87095";"MEUZAC";"87";2014;796;801;728;105816;98368;98245;434502;441990;630081;348;471
"87096";"MEYZE";"87";2014;890;880;828;134379;127989;127259;458463;465435;623355;-705;25
"87097";"VAL D'ISSOIRE";"87";2015;1311;1303;1159;185481;186155;186155;676634;675198;1278113;0;0
"87099";"MOISSANNES";"87";2014;437;444;417;31708;20029;15017;551147;557295;546278;451;5463
"87100";"MONTROL-SENARD";"87";2014;351;360;282;59310;57802;58382;155071;154269;237935;580;0
"87101";"MORTEMART";"87";2014;148;148;116;14755;12806;12308;101433;100220;156781;0;498
"87103";"NANTIAT";"87";2014;1692;1708;1612;80231;59096;55412;1331392;1243596;1467001;1243;4927
"87104";"NEDDE";"87";2014;716;712;484;213164;206605;206332;306321;310004;731223;-273;0
"87105";"NEUVIC-ENTIER";"87";2014;1028;1007;946;156061;149706;148194;454085;448886;776789;-1512;0
"87106";"NEXON";"87";2014;2667;2672;2600;257961;238247;238659;1438936;1429658;2333161;412;0
"87107";"NIEUL";"87";2014;1700;1699;1668;147944;137217;136747;989450;873270;1220436;-78;392
"87108";"NOUIC";"87";2014;571;550;490;67421;61667;59815;306150;308131;428270;-1375;477
"87109";"ORADOUR-SAINT-GENEST";"87";2014;495;483;386;77872;74379;73605;202281;198990;291161;-774;0
"87110";"ORADOUR-SUR-GLANE";"87";2014;2528;2580;2543;245079;225619;226731;1756276;1839171;1625185;4270;3158
"87111";"ORADOUR-SUR-VAYRES";"87";2014;1763;1785;1548;210988;195140;196859;845387;899292;1506988;1719;0
"87112";"PAGEAS";"87";2014;669;663;602;68038;63292;62887;295919;303127;448728;-405;0
"87113";"PALAIS-SUR-VIENNE";"87";2014;6249;6219;6165;580450;505768;486914;5639964;5698450;5586524;-2748;16106
"87114";"PANAZOL";"87";2014;11045;11245;11158;1059339;965298;975839;8710049;8845816;10213931;19591;9050
"87115";"PENSOL";"87";2014;245;246;191;32658;32059;32123;106628;114101;130261;64;0
"87116";"PEYRAT-DE-BELLAC";"87";2014;1168;1158;1108;119754;110433;109698;600027;605725;761102;-735;0
"87117";"PEYRAT-LE-CHATEAU";"87";2014;1347;1382;974;170430;146438;144361;1079726;1079431;1981579;2639;4716
"87118";"PEYRILHAC";"87";2014;1343;1335;1274;154141;146117;145334;745789;753693;868576;-600;183
"87119";"PIERRE-BUFFIERE";"87";2014;1196;1190;1166;102107;88481;85972;794706;798102;1100583;-443;2066
"87120";"PORCHERIE";"87";2014;646;642;553;96156;91441;91172;242524;242108;465921;-269;0
"87121";"RANCON";"87";2014;646;634;510;100328;95679;94875;283632;278035;432770;-804;0
"87122";"RAZES";"87";2014;1272;1270;1213;149812;110426;110277;592467;656070;1051935;-149;0
"87123";"REMPNAT";"87";2014;211;215;149;37124;35854;36112;81559;82516;172463;258;0
"87124";"RILHAC-LASTOURS";"87";2014;424;420;374;44493;42239;41981;186475;192161;227769;-258;0
"87125";"RILHAC-RANCON";"87";2014;4628;4633;4603;468379;427500;423566;3358183;3421274;4073850;442;4376
"87126";"ROCHECHOUART";"87";2014;4155;4146;3907;315517;257291;236631;4369554;4482619;4695064;-785;19875
"87127";"ROCHE-L'ABEILLE";"87";2014;669;671;628;82147;75728;75104;379970;387375;446389;135;759
"87128";"ROUSSAC";"87";2014;540;531;476;62993;58794;58208;217076;217472;408318;-586;0
"87129";"ROYERES";"87";2014;870;889;872;116678;111283;112625;439079;454804;619882;1342;0
"87130";"ROZIERS-SAINT-GEORGES";"87";2014;201;199;184;37331;36159;36030;75164;76266;126809;-129;0
"87131";"SAILLAT-SUR-VIENNE";"87";2014;880;869;854;0;0;0;2660523;2705477;1822564;0;0
"87132";"SAINT-AMAND-LE-PETIT";"87";2014;122;122;101;35570;34011;34011;43946;43709;133956;0;0
"87133";"SAINT-AMAND-MAGNAZEIX";"87";2014;625;613;541;92446;85885;85085;248747;247227;502199;-800;0
"87134";"SAINTE-ANNE-SAINT-PRIEST";"87";2014;180;188;159;59192;56983;57499;68908;68662;207906;516;0
"87135";"SAINT-AUVENT";"87";2014;1094;1097;991;100259;93029;93248;555064;524890;771313;219;0
"87136";"SAINT-BARBANT";"87";2014;421;456;346;82170;78238;80304;208418;208939;280883;2256;190
"87137";"SAINT-BAZILE";"87";2014;161;153;118;27041;25523;25007;55806;56874;123184;-516;0
"87138";"SAINT-BONNET-BRIANCE";"87";2014;641;642;591;81877;77868;77935;235679;239902;416797;67;0
"87139";"SAINT-BONNET-DE-BELLAC";"87";2014;594;592;511;66817;62354;62221;265725;265244;484741;-133;0
"87140";"SAINT-BRICE-SUR-VIENNE";"87";2014;1720;1717;1676;185745;170188;168227;1106705;1144894;1096074;-233;1728
"87141";"SAINT-CYR";"87";2014;796;791;715;103877;96866;96519;345532;321998;525539;-347;0
"87142";"SAINT-DENIS-DES-MURS";"87";2014;598;593;540;69874;65154;64429;314851;319376;465509;-331;394
"87143";"SAINT-GENCE";"87";2014;2129;2159;2127;199586;183555;184626;1342945;1363785;1511001;2406;1335
"87144";"SAINT-GENEST-SUR-ROSELLE";"87";2014;523;531;522;67789;64415;64936;194779;197667;444087;521;0
"87145";"SAINT-GEORGES-LES-LANDES";"87";2014;301;299;246;60251;58854;58725;97233;97591;196518;-129;0
"87146";"SAINT-GERMAIN-LES-BELLES";"87";2014;1298;1301;1220;187218;175343;175567;654306;663133;1328660;224;0
"87147";"SAINT-GILLES-LES-FORETS";"87";2014;61;63;46;20834;20039;20168;21655;21878;70787;129;0
"87148";"SAINT-HILAIRE-BONNEVAL";"87";2014;1012;1005;981;88379;83653;83149;499229;505095;588264;-504;0
"87149";"SAINT-HILAIRE-LA-TREILLE";"87";2014;484;468;395;81366;77649;76618;182830;182102;362582;-1031;0
"87150";"SAINT-HILAIRE-LES-PLACES";"87";2014;961;968;902;120933;111422;111923;402489;414560;808365;501;0
"87151";"SAINT-JEAN-LIGOURE";"87";2014;529;548;536;62009;59316;60560;239275;248285;433728;1244;0
"87152";"SAINT-JOUVENT";"87";2014;1752;1757;1689;186305;176333;176723;906307;792253;1139184;390;0
"87153";"SAINT-JULIEN-LE-PETIT";"87";2014;440;434;298;48704;42149;40059;317037;315282;416868;-387;1703
"87154";"SAINT-JUNIEN";"87";2014;11898;11816;11529;942404;707287;644952;13901629;14188837;15605955;-8076;54259
"87155";"SAINT-JUNIEN-LES-COMBES";"87";2014;202;202;182;39703;37368;37165;107602;106792;190571;0;203
"87156";"SAINT-JUST-LE-MARTEL";"87";2014;2782;2783;2736;143436;120397;113618;2245011;2254409;1842402;83;6862
"87157";"SAINT-LAURENT-LES-EGLISES";"87";2014;965;965;911;110749;100027;100027;400398;487818;773954;0;0
"87158";"SAINT-LAURENT-SUR-GORRE";"87";2014;1626;1649;1563;227663;211896;212859;973030;930880;1536810;1778;815
"87159";"SAINT-LEGER-LA-MONTAGNE";"87";2014;441;448;352;76536;74100;74489;210482;234918;348382;451;62
"87160";"SAINT-LEGER-MAGNAZEIX";"87";2014;635;623;499;87409;82085;80898;334978;336785;438769;-802;385
"87161";"SAINT-LEONARD-DE-NOBLAT";"87";2014;4891;4887;4750;615641;567645;566845;3201705;3225665;4745302;-356;444
"87162";"SAINTE-MARIE-DE-VAUX";"87";2014;217;221;208;23238;22125;22383;98230;94683;113488;258;0
"87163";"SAINT-MARTIAL-SUR-ISOP";"87";2014;170;168;137;28615;26172;25425;119831;121131;169689;-129;618
"87164";"SAINT-MARTIN-DE-JUSSAC";"87";2014;597;596;572;47981;43394;42552;339692;353101;376704;-66;776
"87165";"SAINT-MARTIN-LE-MAULT";"87";2014;179;185;124;19662;19055;19241;96253;96877;157112;387;201
"87166";"SAINT-MARTIN-LE-VIEUX";"87";2014;954;970;929;97958;92626;93771;489305;497848;578793;1145;0
"87167";"SAINT-MARTIN-TERRESSUS";"87";2014;631;626;572;25616;13312;8685;597232;608991;682729;-334;4293
"87168";"SAINT-MATHIEU";"87";2014;1333;1328;1105;153629;135738;133470;868014;909598;1537004;-375;1893
"87169";"SAINT-MAURICE-LES-BROUSSES";"87";2014;1061;1059;1051;94657;87576;87431;458023;478091;704568;-145;0
"87170";"SAINT-MEARD";"87";2014;420;414;375;71770;68516;68129;153396;153153;307551;-387;0
"87172";"SAINT-OUEN-SUR-GARTEMPE";"87";2014;264;263;224;46171;44682;44574;126587;125916;184592;-64;44
"87173";"SAINT-PARDOUX";"87";2014;760;777;622;77094;73503;74679;316154;317056;483667;1176;0
"87174";"SAINT-PAUL";"87";2014;1312;1314;1264;135217;126507;126657;682638;694052;852661;150;0
"87176";"SAINT-PRIEST-LIGOURE";"87";2014;743;736;683;117410;113306;112826;321767;335430;507904;-480;0
"87177";"SAINT-PRIEST-SOUS-AIXE";"87";2014;1754;1775;1726;175337;165735;167375;918907;927225;1164483;1640;0
"87178";"SAINT-PRIEST-TAURION";"87";2014;2956;2960;2907;255737;217966;218300;1637235;1809917;2254374;334;0
"87179";"SAINT-SORNIN-LA-MARCHE";"87";2014;312;306;258;45144;43169;42782;117226;116182;143575;-387;0
"87180";"SAINT-SORNIN-LEULAC";"87";2014;738;745;671;91997;86663;87144;323963;323607;593761;481;0
"87181";"SAINT-SULPICE-LAURIERE";"87";2014;938;929;852;185763;153137;152497;463939;520182;933154;-640;0
"87182";"SAINT-SULPICE-LES-FEUILLES";"87";2014;1409;1412;1272;185431;170846;171073;723996;731464;1420280;227;0
"87183";"SAINT-SYLVESTRE";"87";2014;1040;1051;934;115728;89037;89834;385554;447762;698326;797;0
"87184";"SAINT-SYMPHORIEN-SUR-COUZE";"87";2014;313;314;256;40030;38469;38533;128343;130980;207443;64;0
"87185";"SAINT-VICTURNIEN";"87";2014;1893;1913;1838;170762;155192;153508;1337553;1436225;1199710;1578;3262
"87186";"SAINT-VITTE-SUR-BRIANCE";"87";2014;364;359;335;57562;54956;54634;128736;129380;237194;-322;0
"87187";"SAINT-YRIEIX-LA-PERCHE";"87";2014;7586;7523;7256;633351;523253;500907;6716747;6775562;9111885;-5899;16447
"87188";"SAINT-YRIEIX-SOUS-AIXE";"87";2014;448;450;419;40655;38515;38331;229779;233784;174065;129;313
"87189";"SALLES-LAVAUGUYON";"87";2014;225;228;157;38738;34704;33486;195026;201671;269521;193;1411
"87190";"SAUVIAT-SUR-VIGE";"87";2014;1050;1019;948;125387;112405;107767;731585;733412;1005681;-2236;2402
"87191";"SEREILHAC";"87";2014;1998;2011;1961;223911;213271;214304;1032104;1050921;1408967;1033;0
"87192";"SOLIGNAC";"87";2014;1611;1626;1579;203931;190966;190032;1060703;1079496;1265575;1157;2091
"87193";"SURDOUX";"87";2014;59;64;45;20302;19711;20033;18983;19535;61935;322;0
"87194";"SUSSAC";"87";2014;486;487;351;130176;126661;126725;207045;206976;391716;64;0
"87195";"TERSANNES";"87";2014;184;182;139;28489;27076;26945;86251;83922;111660;-129;2
"87196";"THIAT";"87";2014;257;254;146;36710;34412;34117;126995;126709;171210;-193;102
"87197";"THOURON";"87";2014;542;542;521;51523;48120;47802;278001;238465;337900;0;318
"87198";"VAULRY";"87";2014;503;515;411;47297;44209;44986;226810;198601;332929;777;0
"87199";"VAYRES";"87";2014;1003;992;862;128594;120430;118549;603494;628426;738503;-790;1091
